-148.78,-2.293461967653241e-6,-2.5427629351894685e-6
-148.77,-2.2858900736363554e-6,-2.5537077598708757e-6
-148.76,-2.278270589104468e-6,-2.5646344069194624e-6
-148.75,-2.270603530914074e-6,-2.5755426845267672e-6
-148.74,-2.2628889159216672e-6,-2.5864324008843284e-6
-148.73,-2.255126760983758e-6,-2.5973033641836596e-6
-148.72,-2.2473157589449506e-6,-2.608155496293019e-6
-148.71,-2.239451971494462e-6,-2.618988944985808e-6
-148.7,-2.2315407285253786e-6,-2.629803062288051e-6
-148.69,-2.2235820751023505e-6,-2.6405976539693746e-6
-148.68,-2.215576056290013e-6,-2.6513725257994287e-6
-148.67,-2.2075227171529985e-6,-2.6621274835478615e-6
-148.66,-2.1994221027559587e-6,-2.6728623329843e-6
-148.65,-2.1912742581635283e-6,-2.6835768798783957e-6
-148.64,-2.1830792284403457e-6,-2.6942709299997882e-6
-148.63,-2.1748370586510455e-6,-2.7049442891181282e-6
-148.62,-2.166547793860279e-6,-2.715596763003042e-6
-148.61,-2.158211479132679e-6,-2.7262281574241795e-6
-148.6,-2.14982815953288e-6,-2.7368382781511902e-6
-148.59,-2.1413978801255344e-6,-2.7474269309537005e-6
-148.58,-2.1329206859752736e-6,-2.7579939216013603e-6
-148.57,-2.1243966221467393e-6,-2.768539055863811e-6
-148.56,-2.1158257337045643e-6,-2.779062139510703e-6
-148.55,-2.1072080657134002e-6,-2.789562978311663e-6
-148.54,-2.0985436632378807e-6,-2.800041378036339e-6
-148.53,-2.089832571342645e-6,-2.8104971444543746e-6
-148.52,-2.0810748350923276e-6,-2.8209300833354186e-6
-148.51,-2.0722704995515797e-6,-2.8313400004490983e-6
-148.5,-2.0634196097850347e-6,-2.8417267015650625e-6
-148.49,-2.0545222108573264e-6,-2.8520899924529618e-6
-148.48,-2.0455783478331063e-6,-2.8624296788824213e-6
-148.47,-2.0365880657770082e-6,-2.8727455666230918e-6
-148.46,-2.0275514097536727e-6,-2.883037461444615e-6
-148.45,-2.0184684248277312e-6,-2.89330516911664e-6
-148.44,-2.009339156063837e-6,-2.9035484954087943e-6
-148.43,-2.0001636485266234e-6,-2.9137672460907273e-6
-148.42,-1.9909419472807237e-6,-2.923961226932088e-6
-148.41,-1.98167409739079e-6,-2.9341302437025034e-6
-148.4,-1.9723601439214557e-6,-2.9442741021716226e-6
-148.39,-1.963000131937361e-6,-2.9543926081090897e-6
-148.38,-1.9535941065031374e-6,-2.9644855672845506e-6
-148.37,-1.9441421126834387e-6,-2.9745527854676355e-6
-148.36,-1.934644195542898e-6,-2.9845940684279908e-6
-148.35,-1.925100400146148e-6,-2.9946092219352683e-6
-148.34,-1.9155059663022116e-6,-3.004597779846304e-6
-148.33,-1.905863707518349e-6,-3.014559704587337e-6
-148.32,-1.8961757554698248e-6,-3.0244949200020848e-6
-148.31,-1.8864421845093192e-6,-3.034403233517506e-6
-148.3,-1.876663068989531e-6,-3.0442844525605365e-6
-148.29,-1.8668384832631403e-6,-3.0541383845581363e-6
-148.28,-1.8569685016828334e-6,-3.0639648369372552e-6
-148.27,-1.8470531986012883e-6,-3.0737636171248516e-6
-148.26,-1.837092648371206e-6,-3.083534532547864e-6
-148.25,-1.8270869253452656e-6,-3.0932773906332486e-6
-148.24,-1.8170361038761458e-6,-3.1029919988079646e-6
-148.23,-1.8069402583165467e-6,-3.1126781644989484e-6
-148.22,-1.7967994630191482e-6,-3.1223356951331592e-6
