-2.2973196961244633,-0.0020121744690522556
-2.2773196961244633,-0.002012174468803687
-2.2573196961244633,-0.002012174468541668
-2.2373196961244632,-0.002012174468265342
-2.2173196961244632,-0.0020121744679737906
-2.197319696124463,-0.002012174467666024
-2.177319696124463,-0.002012174467340982
-2.157319696124463,-0.0020121744669975216
-2.137319696124463,-0.0020121744666344132
-2.117319696124463,-0.0020121744662503346
-2.097319696124463,-0.002012174465843858
-2.077319696124463,-0.002012174465413444
-2.0573196961244635,-0.002012174464957433
-2.037319696124463,-0.0020121744644740307
-2.0173196961244635,-0.002012174463961299
-1.9973196961244633,-0.0020121744634171396
-1.9773196961244632,-0.0020121744628392823
-1.9573196961244632,-0.0020121744622252674
-1.9373196961244634,-0.002012174461572428
-1.9173196961244634,-0.0020121744608778687
-1.8973196961244634,-0.0020121744601384463
-1.8773196961244634,-0.0020121744593507435
-1.8573196961244633,-0.0020121744585110415
-1.8373196961244633,-0.002012174457615292
-1.8173196961244633,-0.002012174456659081
-1.7973196961244633,-0.002012174455637593
-1.7773196961244633,-0.0020121744545455707
-1.7573196961244633,-0.0020121744533772652
-1.7373196961244632,-0.0020121744521263865
-1.7173196961244632,-0.0020121744507860446
-1.6973196961244632,-0.002012174449348687
-1.6773196961244632,-0.002012174447806019
-1.6573196961244632,-0.00201217444614893
-1.6373196961244632,-0.0020121744443673947
-1.6173196961244631,-0.0020121744424503717
-1.5973196961244631,-0.0020121744403856865
-1.5773196961244633,-0.002012174438159898
-1.5573196961244633,-0.002012174435758147
-1.5373196961244633,-0.002012174433163989
-1.5173196961244633,-0.0020121744303591995
-1.4973196961244633,-0.0020121744273235527
-1.4773196961244632,-0.002012174424034574
-1.4573196961244634,-0.0020121744204672515
-1.4373196961244634,-0.0020121744165937133
-1.4173196961244634,-0.0020121744123828495
-1.3973196961244634,-0.0020121744077998857
-1.3773196961244634,-0.0020121744028058913
-1.3573196961244633,-0.0020121743973572077
-1.3373196961244633,-0.002012174391404797
-1.3173196961244633,-0.002012174384893483
-1.2973196961244633,-0.0020121743777610735
-1.2773196961244633,-0.0020121743699373384
-1.2573196961244633,-0.0020121743613428253
-1.2373196961244632,-0.002012174351887472
-1.2173196961244632,-0.0020121743414689883
-1.1973196961244632,-0.0020121743299709514
-1.1773196961244632,-0.002012174317260577
-1.1573196961244632,-0.0020121743031860815
-1.1373196961244634,-0.002012174287573571
-1.1173196961244634,-0.0020121742702233518
-1.0973196961244633,-0.0020121742509055384
-1.0773196961244633,-0.0020121742293548275
-1.0573196961244633,-0.002012174205264233
-1.0373196961244633,-0.002012174178277576
-1.0173196961244633,-0.002012174147980433
-0.9973196961244633,-0.002012174113889202
-0.9773196961244632,-0.0020121740754378364
-0.9573196961244632,-0.0020121740319616888
-0.9373196961244632,-0.0020121739826777633
-0.9173196961244632,-0.002012173926660473
-0.8973196961244632,-0.002012173862811753
-0.8773196961244634,-0.002012173789824045
-0.8573196961244633,-0.0020121737061342465
-0.8373196961244633,-0.0020121736098661297
-0.8173196961244633,-0.002012173498757982
-0.7973196961244633,-0.0020121733700711763
-0.7773196961244633,-0.002012173220474005
-0.7573196961244633,-0.002012173045893209
-0.7373196961244632,-0.00201217284132304
-0.7173196961244632,-0.002012172600578101
-0.6973196961244632,-0.0020121723159712275
-0.6773196961244632,-0.0020121719778906006
-0.6573196961244632,-0.0020121715742403416
-0.6373196961244632,-0.0020121710896944915
-0.6173196961244634,-0.002012170504693584
-0.5973196961244633,-0.002012169794082664
-0.5773196961244633,-0.002012168925244693
-0.5573196961244633,-0.002012167855515901
-0.5373196961244633,-0.0020121665285673185
-0.5173196961244633,-0.002012164869279035
-0.49731969612446325,-0.002012162776387186
-0.47731969612446323,-0.0020121601117918326
-0.4573196961244632,-0.0020121566847804365
-0.4373196961244632,-0.002012152228378275
-0.4173196961244632,-0.0020121463632839587
-0.39731969612446316,-0.0020121385418375615
-0.37731969612446337,-0.0020121279591756307
-0.35731969612446335,-0.0020121134091788543
-0.33731969612446333,-0.0020120930451038876
-0.3173196961244633,-0.002012063970902405
-0.2973196961244633,-0.0020120215221764905
-0.2773196961244633,-0.0020119579580303347
-0.25731969612446326,-0.0020118599905831333
-0.23731969612446324,-0.0020117039202574957
-0.21731969612446322,-0.002011445598659068
